subscription_id,customer_id,plan_id,billing_cycle,subscription_start,subscription_end,subscription_status,discount_percent,created_at
338,338,1,Monthly,2025-10-17,,Active,15,2026-07-25 00:18:29.046839
339,339,1,Monthly,2023-07-27,,Active,0,2026-07-25 00:18:29.046848
340,340,1,Monthly,2025-09-25,,Active,15,2026-07-25 00:18:29.046858
341,341,4,Monthly,2024-12-22,,Active,15,2026-07-25 00:18:29.046869
342,342,2,Monthly,2024-12-11,,Active,5,2026-07-25 00:18:29.046879
343,343,3,Annual,2023-11-06,,Active,0,2026-07-25 00:18:29.046891
344,344,1,Monthly,2025-03-11,,Active,5,2026-07-25 00:18:29.046902
345,345,2,Monthly,2024-01-29,2024-06-10,Cancelled,10,2026-07-25 00:18:29.046918
346,346,2,Monthly,2024-03-20,,Active,5,2026-07-25 00:18:29.046928
347,347,2,Annual,2025-10-15,,Active,10,2026-07-25 00:18:29.046938
348,348,2,Monthly,2024-11-09,,Active,5,2026-07-25 00:18:29.046949
349,349,1,Monthly,2024-08-23,2025-06-22,Expired,15,2026-07-25 00:18:29.046964
350,350,2,Monthly,2025-02-11,,Active,15,2026-07-25 00:18:29.046975
351,351,1,Monthly,2023-05-09,,Active,0,2026-07-25 00:18:29.046985
352,352,2,Monthly,2023-10-08,,Active,15,2026-07-25 00:18:29.046995
353,353,2,Monthly,2024-04-04,,Active,15,2026-07-25 00:18:29.047005
354,354,2,Monthly,2023-09-16,2025-06-03,Cancelled,5,2026-07-25 00:18:29.047023
355,355,2,Monthly,2024-07-01,,Active,10,2026-07-25 00:18:29.047033
356,356,1,Monthly,2023-03-31,2024-08-21,Cancelled,15,2026-07-25 00:18:29.047045
357,357,2,Monthly,2024-07-18,,Active,10,2026-07-25 00:18:29.047056
358,358,1,Monthly,2023-08-10,2025-02-21,Expired,5,2026-07-25 00:18:29.047070
359,359,1,Annual,2024-01-02,,Active,5,2026-07-25 00:18:29.047080
360,360,2,Monthly,2025-07-28,,Active,0,2026-07-25 00:18:29.047091
361,361,1,Annual,2024-07-31,,Active,10,2026-07-25 00:18:29.047101
362,362,2,Annual,2025-04-02,,Active,15,2026-07-25 00:18:29.047111
363,363,1,Monthly,2024-01-23,,Active,10,2026-07-25 00:18:29.047122
364,364,2,Monthly,2025-02-14,,Active,10,2026-07-25 00:18:29.047132
365,365,2,Monthly,2024-02-09,,Active,15,2026-07-25 00:18:29.047142
366,366,3,Annual,2025-02-02,,Active,0,2026-07-25 00:18:29.047154
367,367,1,Monthly,2024-12-03,,Active,15,2026-07-25 00:18:29.047164
368,368,2,Annual,2023-05-17,,Active,10,2026-07-25 00:18:29.047175
369,369,1,Annual,2023-04-11,,Active,5,2026-07-25 00:18:29.047186
370,370,4,Annual,2025-12-23,2027-08-29,Cancelled,0,2026-07-25 00:18:29.047201
371,371,1,Monthly,2023-11-09,,Active,10,2026-07-25 00:18:29.047212
372,372,2,Monthly,2023-02-10,,Active,10,2026-07-25 00:18:29.047223
373,373,2,Monthly,2025-05-06,,Active,5,2026-07-25 00:18:29.047234
374,374,3,Annual,2023-04-13,,Active,0,2026-07-25 00:18:29.047244
375,375,1,Monthly,2025-01-13,,Active,0,2026-07-25 00:18:29.047254
376,376,1,Monthly,2023-07-14,,Active,5,2026-07-25 00:18:29.047266
377,377,1,Annual,2025-11-22,,Active,15,2026-07-25 00:18:29.047318
378,378,1,Monthly,2025-09-20,,Active,0,2026-07-25 00:18:29.047333
379,379,2,Monthly,2023-03-28,,Active,0,2026-07-25 00:18:29.047343
380,380,1,Annual,2023-09-13,,Active,0,2026-07-25 00:18:29.047354
381,381,1,Monthly,2023-12-17,,Active,10,2026-07-25 00:18:29.047364
382,382,2,Annual,2024-03-17,2025-07-08,Expired,5,2026-07-25 00:18:29.047381
383,383,3,Monthly,2025-05-05,,Active,10,2026-07-25 00:18:29.047392
384,384,2,Monthly,2025-04-08,,Active,0,2026-07-25 00:18:29.047402
385,385,2,Annual,2025-07-08,,Active,10,2026-07-25 00:18:29.047414
386,386,2,Monthly,2025-07-29,,Active,10,2026-07-25 00:18:29.047424
387,387,1,Monthly,2023-02-14,,Active,15,2026-07-25 00:18:29.047434
388,388,2,Monthly,2025-06-14,,Active,0,2026-07-25 00:18:29.047445
389,389,2,Monthly,2024-10-09,,Active,10,2026-07-25 00:18:29.047456
390,390,1,Annual,2024-03-25,,Active,5,2026-07-25 00:18:29.047467
391,391,2,Annual,2025-11-30,,Active,15,2026-07-25 00:18:29.047478
392,392,3,Monthly,2023-04-04,,Active,0,2026-07-25 00:18:29.047488
393,393,3,Monthly,2024-12-22,,Active,10,2026-07-25 00:18:29.047499
394,394,1,Monthly,2024-04-30,,Active,0,2026-07-25 00:18:29.047509
395,395,2,Monthly,2024-09-11,,Active,5,2026-07-25 00:18:29.047520
396,396,1,Monthly,2025-05-22,,Active,10,2026-07-25 00:18:29.047530
397,397,1,Monthly,2023-07-10,,Active,5,2026-07-25 00:18:29.047541
398,398,1,Annual,2023-03-20,,Active,5,2026-07-25 00:18:29.047552
399,399,1,Monthly,2024-10-11,2025-01-04,Expired,10,2026-07-25 00:18:29.047566
400,400,2,Monthly,2024-05-23,,Active,10,2026-07-25 00:18:29.047576
401,401,1,Monthly,2025-03-10,,Active,0,2026-07-25 00:18:29.047587
402,402,1,Monthly,2023-02-06,2023-03-30,Cancelled,5,2026-07-25 00:18:29.047607
403,403,1,Monthly,2024-12-11,,Active,0,2026-07-25 00:18:29.047617
404,404,1,Annual,2023-03-17,,Active,0,2026-07-25 00:18:29.047628
405,405,1,Monthly,2025-10-13,,Active,5,2026-07-25 00:18:29.047638
406,406,1,Monthly,2024-10-31,,Active,15,2026-07-25 00:18:29.047648
407,407,4,Monthly,2024-07-22,,Active,15,2026-07-25 00:18:29.047659
408,408,1,Monthly,2025-06-04,2026-05-15,Cancelled,10,2026-07-25 00:18:29.047674
409,409,1,Annual,2025-02-22,,Active,10,2026-07-25 00:18:29.047685
410,410,1,Monthly,2025-08-26,2026-06-04,Cancelled,0,2026-07-25 00:18:29.047700
411,411,1,Monthly,2024-08-02,,Active,0,2026-07-25 00:18:29.047710
412,412,1,Monthly,2023-08-13,,Active,0,2026-07-25 00:18:29.047721
413,413,1,Annual,2025-02-15,,Active,15,2026-07-25 00:18:29.047733
414,414,2,Monthly,2024-06-01,,Active,0,2026-07-25 00:18:29.047744
415,415,1,Monthly,2025-03-11,,Active,0,2026-07-25 00:18:29.047755
416,416,1,Monthly,2024-05-09,,Active,15,2026-07-25 00:18:29.047766
417,417,1,Annual,2024-04-09,,Active,0,2026-07-25 00:18:29.047776
418,418,4,Monthly,2025-05-24,,Active,5,2026-07-25 00:18:29.047787
419,419,1,Monthly,2024-05-29,,Active,0,2026-07-25 00:18:29.047798
420,420,1,Monthly,2025-12-04,,Active,0,2026-07-25 00:18:29.047808
421,421,3,Annual,2025-06-17,,Active,10,2026-07-25 00:18:29.047819
422,422,1,Monthly,2025-03-25,,Active,0,2026-07-25 00:18:29.047829
423,423,2,Monthly,2025-11-23,,Active,5,2026-07-25 00:18:29.047840
424,424,1,Monthly,2023-06-20,2025-06-11,Cancelled,15,2026-07-25 00:18:29.047856
425,425,2,Monthly,2024-10-12,,Active,5,2026-07-25 00:18:29.047867
426,426,1,Monthly,2024-09-29,,Active,5,2026-07-25 00:18:29.047879
427,427,2,Annual,2023-04-07,,Active,15,2026-07-25 00:18:29.047890
428,428,3,Monthly,2025-10-25,2027-01-01,Cancelled,5,2026-07-25 00:18:29.047904
429,429,1,Monthly,2023-09-27,,Active,5,2026-07-25 00:18:29.047914
430,430,2,Monthly,2024-07-04,,Active,10,2026-07-25 00:18:29.047924
431,431,1,Monthly,2025-12-13,,Active,10,2026-07-25 00:18:29.047935
432,432,2,Monthly,2024-01-18,,Active,0,2026-07-25 00:18:29.047945
433,433,1,Monthly,2024-04-07,,Active,0,2026-07-25 00:18:29.048007
434,434,3,Monthly,2025-01-29,,Active,10,2026-07-25 00:18:29.048019
435,435,2,Annual,2024-02-29,,Active,0,2026-07-25 00:18:29.048030
436,436,3,Monthly,2024-08-12,,Active,10,2026-07-25 00:18:29.048040
437,437,2,Monthly,2023-08-16,,Active,0,2026-07-25 00:18:29.048051
438,438,1,Monthly,2023-05-03,,Active,0,2026-07-25 00:18:29.048062
439,439,3,Annual,2025-01-14,,Active,15,2026-07-25 00:18:29.048074
440,440,3,Monthly,2024-02-26,,Active,15,2026-07-25 00:18:29.048084
441,441,2,Monthly,2025-06-30,,Active,15,2026-07-25 00:18:29.048095
442,442,2,Monthly,2025-04-04,,Active,10,2026-07-25 00:18:29.048105
443,443,1,Monthly,2023-06-05,2023-10-14,Cancelled,15,2026-07-25 00:18:29.048123
444,444,1,Monthly,2025-11-24,,Active,10,2026-07-25 00:18:29.048134
445,445,1,Monthly,2023-09-03,2024-08-28,Cancelled,5,2026-07-25 00:18:29.048148
446,446,2,Monthly,2025-01-08,2026-12-24,Expired,10,2026-07-25 00:18:29.048163
447,447,2,Monthly,2024-03-22,2026-01-06,Cancelled,0,2026-07-25 00:18:29.048177
448,448,1,Monthly,2023-05-19,2024-03-14,Cancelled,15,2026-07-25 00:18:29.048192
449,449,3,Monthly,2023-02-27,2023-08-18,Expired,15,2026-07-25 00:18:29.048207
450,450,1,Annual,2023-02-26,,Active,5,2026-07-25 00:18:29.048218
451,451,1,Annual,2024-03-25,,Active,0,2026-07-25 00:18:29.048229
452,452,2,Monthly,2025-07-25,,Active,0,2026-07-25 00:18:29.048241
453,453,1,Monthly,2024-03-18,,Active,15,2026-07-25 00:18:29.048252
454,454,3,Annual,2025-02-06,2025-06-01,Cancelled,0,2026-07-25 00:18:29.048267
455,455,2,Monthly,2024-02-28,,Active,10,2026-07-25 00:18:29.048277
456,456,3,Annual,2023-09-10,,Active,0,2026-07-25 00:18:29.048288
457,457,4,Monthly,2024-06-07,2025-03-30,Expired,5,2026-07-25 00:18:29.048301
458,458,1,Annual,2023-09-30,,Active,10,2026-07-25 00:18:29.048321
459,459,1,Monthly,2025-03-11,,Active,15,2026-07-25 00:18:29.048346
460,460,4,Annual,2023-10-15,,Active,5,2026-07-25 00:18:29.048359
461,461,1,Monthly,2023-01-11,,Active,15,2026-07-25 00:18:29.048372
462,462,1,Monthly,2024-02-19,,Active,5,2026-07-25 00:18:29.048386
463,463,3,Monthly,2023-01-18,,Active,15,2026-07-25 00:18:29.048400
464,464,1,Monthly,2023-04-07,,Active,5,2026-07-25 00:18:29.048412
465,465,1,Annual,2025-02-19,,Active,10,2026-07-25 00:18:29.048456
466,466,2,Monthly,2024-04-03,,Active,5,2026-07-25 00:18:29.048471
467,467,1,Monthly,2023-07-27,,Active,15,2026-07-25 00:18:29.048481
468,468,2,Monthly,2025-07-29,,Active,10,2026-07-25 00:18:29.048490
469,469,1,Annual,2025-01-01,,Active,0,2026-07-25 00:18:29.048500
470,470,2,Monthly,2025-11-22,,Active,0,2026-07-25 00:18:29.048510
471,471,1,Monthly,2025-12-29,,Active,15,2026-07-25 00:18:29.048521
472,472,1,Monthly,2023-04-06,2024-11-22,Cancelled,10,2026-07-25 00:18:29.048538
473,473,2,Monthly,2023-09-13,,Active,15,2026-07-25 00:18:29.048549
474,474,2,Monthly,2025-11-22,2027-10-27,Cancelled,15,2026-07-25 00:18:29.048563
475,475,1,Annual,2023-05-22,,Active,15,2026-07-25 00:18:29.048574
476,476,2,Monthly,2024-10-07,,Active,15,2026-07-25 00:18:29.048584
477,477,1,Annual,2025-11-11,,Active,15,2026-07-25 00:18:29.048594
478,478,1,Monthly,2023-01-05,,Active,0,2026-07-25 00:18:29.048605
479,479,1,Monthly,2025-12-24,,Active,15,2026-07-25 00:18:29.048615
480,480,1,Monthly,2023-04-18,2024-05-16,Expired,5,2026-07-25 00:18:29.048628
481,481,3,Monthly,2023-07-30,,Active,5,2026-07-25 00:18:29.048640
482,482,1,Monthly,2024-08-17,2025-05-01,Expired,15,2026-07-25 00:18:29.048654
483,483,1,Monthly,2024-08-06,,Active,15,2026-07-25 00:18:29.048664
484,484,1,Monthly,2025-04-17,,Active,15,2026-07-25 00:18:29.048674
485,485,2,Monthly,2023-07-04,,Active,0,2026-07-25 00:18:29.048683
486,486,1,Annual,2025-04-01,,Active,0,2026-07-25 00:18:29.048693
487,487,2,Monthly,2023-01-06,,Active,10,2026-07-25 00:18:29.048705
488,488,2,Annual,2025-11-12,2027-09-28,Expired,5,2026-07-25 00:18:29.048720
489,489,2,Monthly,2024-01-20,,Active,15,2026-07-25 00:18:29.048731
490,490,3,Annual,2023-06-25,,Active,0,2026-07-25 00:18:29.048742
491,491,3,Monthly,2025-08-13,,Active,15,2026-07-25 00:18:29.048753
492,492,1,Annual,2023-06-06,2023-07-28,Cancelled,10,2026-07-25 00:18:29.048766
493,493,3,Monthly,2023-03-17,,Active,5,2026-07-25 00:18:29.048776
494,494,1,Monthly,2024-11-12,,Active,0,2026-07-25 00:18:29.048787
495,495,3,Monthly,2023-08-06,,Active,15,2026-07-25 00:18:29.048797
496,496,1,Monthly,2025-06-13,,Active,15,2026-07-25 00:18:29.048807
497,497,3,Monthly,2024-05-13,2024-08-17,Expired,5,2026-07-25 00:18:29.048822
498,498,2,Monthly,2025-10-22,,Active,0,2026-07-25 00:18:29.048832
499,499,1,Annual,2025-07-08,2025-08-09,Expired,15,2026-07-25 00:18:29.048846
500,500,3,Monthly,2025-02-08,,Active,15,2026-07-25 00:18:29.048856
501,501,1,Annual,2025-11-08,,Active,5,2026-07-25 00:18:29.048866
502,502,3,Annual,2024-10-08,,Active,15,2026-07-25 00:18:29.048877
503,503,3,Monthly,2025-04-15,,Active,5,2026-07-25 00:18:29.048888
504,504,2,Monthly,2023-08-13,,Active,15,2026-07-25 00:18:29.048898
505,505,1,Monthly,2024-10-09,,Active,0,2026-07-25 00:18:29.048909
506,506,1,Annual,2024-05-28,,Active,0,2026-07-25 00:18:29.048919
507,507,1,Monthly,2025-04-12,,Active,5,2026-07-25 00:18:29.048930
508,508,1,Monthly,2025-07-28,,Active,10,2026-07-25 00:18:29.048940
509,509,1,Monthly,2025-07-01,2025-09-14,Expired,0,2026-07-25 00:18:29.048954
510,510,1,Monthly,2024-06-01,,Active,5,2026-07-25 00:18:29.048965
511,511,3,Monthly,2023-10-23,,Active,15,2026-07-25 00:18:29.048975
512,512,1,Monthly,2024-01-12,,Active,5,2026-07-25 00:18:29.048986
513,513,1,Monthly,2025-05-07,,Active,0,2026-07-25 00:18:29.048996
514,514,1,Monthly,2025-04-08,,Active,10,2026-07-25 00:18:29.049006
515,515,3,Annual,2025-02-11,,Active,10,2026-07-25 00:18:29.049016
516,516,1,Monthly,2024-12-30,,Active,15,2026-07-25 00:18:29.049027
517,517,2,Annual,2024-10-05,,Active,15,2026-07-25 00:18:29.049037
518,518,1,Monthly,2023-08-15,,Active,15,2026-07-25 00:18:29.049047
519,519,1,Monthly,2025-06-18,,Active,10,2026-07-25 00:18:29.049058
520,520,1,Monthly,2024-08-13,2026-01-26,Cancelled,10,2026-07-25 00:18:29.049072
521,521,1,Monthly,2025-11-29,,Active,10,2026-07-25 00:18:29.049083
522,522,2,Monthly,2025-09-23,2026-05-07,Expired,0,2026-07-25 00:18:29.049101
523,523,1,Monthly,2023-09-20,,Active,10,2026-07-25 00:18:29.049111
524,524,2,Annual,2023-10-13,2024-03-24,Cancelled,5,2026-07-25 00:18:29.049126
525,525,2,Monthly,2023-04-26,,Active,0,2026-07-25 00:18:29.049137
526,526,1,Monthly,2025-09-06,,Active,5,2026-07-25 00:18:29.049147
527,527,3,Annual,2023-01-15,,Active,15,2026-07-25 00:18:29.049157
528,528,1,Monthly,2023-04-04,,Active,10,2026-07-25 00:18:29.049351
529,529,1,Monthly,2025-10-21,,Active,15,2026-07-25 00:18:29.049570
530,530,2,Monthly,2024-09-30,,Active,10,2026-07-25 00:18:29.049855
531,531,2,Monthly,2024-03-02,,Active,5,2026-07-25 00:18:29.049874
532,532,1,Monthly,2025-11-13,2026-03-17,Expired,10,2026-07-25 00:18:29.049901
533,533,1,Monthly,2023-06-16,,Active,0,2026-07-25 00:18:29.049912
534,534,1,Monthly,2023-10-26,2025-05-27,Cancelled,15,2026-07-25 00:18:29.049926
535,535,2,Monthly,2024-09-08,2026-02-12,Expired,5,2026-07-25 00:18:29.049940
536,536,1,Monthly,2024-12-14,,Active,10,2026-07-25 00:18:29.049950
537,537,1,Monthly,2023-05-06,,Active,10,2026-07-25 00:18:29.049961
538,538,1,Monthly,2024-09-21,2025-12-13,Expired,5,2026-07-25 00:18:29.049977
539,539,2,Monthly,2025-09-16,,Active,0,2026-07-25 00:18:29.049989
540,540,3,Monthly,2025-02-15,,Active,5,2026-07-25 00:18:29.050000
541,541,2,Monthly,2023-05-29,2024-06-12,Cancelled,10,2026-07-25 00:18:29.050015
542,542,2,Annual,2025-12-11,,Active,0,2026-07-25 00:18:29.050027
543,543,1,Annual,2024-03-11,,Active,5,2026-07-25 00:18:29.050040
544,544,1,Monthly,2024-05-03,,Active,10,2026-07-25 00:18:29.050051
545,545,1,Monthly,2023-08-12,,Active,5,2026-07-25 00:18:29.050061
546,546,1,Monthly,2025-05-26,2026-06-30,Cancelled,10,2026-07-25 00:18:29.050077
547,547,1,Monthly,2025-11-17,,Active,10,2026-07-25 00:18:29.050088
548,548,2,Monthly,2025-12-06,,Active,5,2026-07-25 00:18:29.050098
549,549,3,Monthly,2023-06-01,2023-09-17,Cancelled,5,2026-07-25 00:18:29.050113
550,550,1,Monthly,2025-07-29,,Active,15,2026-07-25 00:18:29.050125
551,551,2,Annual,2023-02-16,,Active,0,2026-07-25 00:18:29.050136
552,552,1,Monthly,2024-07-06,2025-09-16,Cancelled,5,2026-07-25 00:18:29.050150
553,553,2,Monthly,2025-10-23,,Active,5,2026-07-25 00:18:29.050160
554,554,1,Annual,2024-01-18,,Active,15,2026-07-25 00:18:29.050171
555,555,2,Annual,2025-09-11,,Active,10,2026-07-25 00:18:29.050182
556,556,2,Monthly,2024-07-14,,Active,0,2026-07-25 00:18:29.050192
557,557,2,Monthly,2024-11-21,,Active,0,2026-07-25 00:18:29.050202
558,558,1,Monthly,2023-05-16,,Active,15,2026-07-25 00:18:29.050213
559,559,2,Monthly,2025-05-11,,Active,5,2026-07-25 00:18:29.050224
560,560,1,Annual,2023-05-25,2024-05-27,Cancelled,10,2026-07-25 00:18:29.050239
561,561,1,Monthly,2024-03-29,2026-02-06,Cancelled,0,2026-07-25 00:18:29.050254
562,562,2,Monthly,2025-05-19,,Active,10,2026-07-25 00:18:29.050265
563,563,1,Monthly,2025-11-30,,Active,5,2026-07-25 00:18:29.050276
564,564,1,Monthly,2024-02-21,,Active,10,2026-07-25 00:18:29.050286
565,565,1,Annual,2024-03-04,,Active,5,2026-07-25 00:18:29.050315
566,566,3,Monthly,2024-07-14,2024-10-19,Cancelled,5,2026-07-25 00:18:29.050337
567,567,1,Monthly,2025-02-09,,Active,10,2026-07-25 00:18:29.050348
568,568,1,Monthly,2023-01-11,,Active,15,2026-07-25 00:18:29.050358
569,569,4,Monthly,2024-05-26,,Active,15,2026-07-25 00:18:29.050370
570,570,3,Monthly,2025-10-08,,Active,5,2026-07-25 00:18:29.050381
571,571,3,Monthly,2023-11-09,,Active,10,2026-07-25 00:18:29.050391
572,572,4,Monthly,2024-05-10,,Active,5,2026-07-25 00:18:29.050403
573,573,3,Annual,2025-06-13,,Active,5,2026-07-25 00:18:29.050414
574,574,1,Annual,2024-09-02,,Active,15,2026-07-25 00:18:29.050425
575,575,2,Monthly,2025-07-08,,Active,5,2026-07-25 00:18:29.050436
576,576,3,Monthly,2024-12-18,,Active,5,2026-07-25 00:18:29.050446
577,577,1,Monthly,2023-04-18,,Active,5,2026-07-25 00:18:29.050457
578,578,4,Monthly,2024-04-15,2026-03-21,Expired,0,2026-07-25 00:18:29.050473
579,579,1,Annual,2024-10-19,,Active,5,2026-07-25 00:18:29.050483
580,580,4,Monthly,2025-01-14,,Active,0,2026-07-25 00:18:29.050494
581,581,2,Monthly,2025-12-10,,Active,5,2026-07-25 00:18:29.050504
582,582,1,Monthly,2024-07-12,,Active,5,2026-07-25 00:18:29.050515
583,583,1,Monthly,2023-05-13,,Active,15,2026-07-25 00:18:29.050526
584,584,1,Monthly,2025-10-29,,Active,0,2026-07-25 00:18:29.050537
585,585,1,Monthly,2025-05-24,,Active,15,2026-07-25 00:18:29.050547
586,586,2,Monthly,2024-10-30,,Active,10,2026-07-25 00:18:29.050558
587,587,1,Monthly,2023-12-11,,Active,0,2026-07-25 00:18:29.050568
588,588,3,Monthly,2023-12-10,,Active,10,2026-07-25 00:18:29.050579
589,589,2,Monthly,2025-11-21,,Active,0,2026-07-25 00:18:29.050590
590,590,2,Monthly,2025-01-19,,Active,5,2026-07-25 00:18:29.050601
591,591,1,Annual,2023-06-30,,Active,10,2026-07-25 00:18:29.050611
592,592,3,Monthly,2023-11-18,,Active,5,2026-07-25 00:18:29.050622
593,593,2,Annual,2025-12-18,2027-04-30,Expired,15,2026-07-25 00:18:29.050637
594,594,3,Annual,2023-06-28,,Active,10,2026-07-25 00:18:29.050654
595,595,3,Monthly,2023-06-19,2025-03-12,Expired,0,2026-07-25 00:18:29.050669
596,596,1,Monthly,2025-03-12,2025-05-28,Cancelled,15,2026-07-25 00:18:29.050684
597,597,1,Monthly,2025-05-19,,Active,15,2026-07-25 00:18:29.050695
598,598,3,Monthly,2024-09-21,,Active,0,2026-07-25 00:18:29.050705
599,599,2,Annual,2023-02-15,2023-11-02,Cancelled,0,2026-07-25 00:18:29.050721
600,600,3,Monthly,2024-08-27,,Active,10,2026-07-25 00:18:29.050731
601,601,2,Monthly,2024-03-08,,Active,0,2026-07-25 00:18:29.050742
602,602,1,Monthly,2025-04-14,,Active,15,2026-07-25 00:18:29.050753
603,603,1,Monthly,2024-12-11,,Active,15,2026-07-25 00:18:29.050764
604,604,1,Monthly,2025-03-30,,Active,5,2026-07-25 00:18:29.050774
605,605,1,Monthly,2023-06-27,,Active,0,2026-07-25 00:18:29.050786
606,606,1,Monthly,2023-09-26,2025-09-01,Expired,0,2026-07-25 00:18:29.050801
607,607,1,Monthly,2023-05-12,,Active,5,2026-07-25 00:18:29.050812
608,608,1,Monthly,2023-10-12,2025-06-16,Cancelled,15,2026-07-25 00:18:29.050827
609,609,1,Monthly,2024-10-11,,Active,0,2026-07-25 00:18:29.050837
610,610,1,Monthly,2025-09-14,2026-10-16,Cancelled,5,2026-07-25 00:18:29.050853
611,611,1,Monthly,2025-05-12,,Active,0,2026-07-25 00:18:29.050864
612,612,2,Monthly,2023-10-18,2025-06-24,Expired,5,2026-07-25 00:18:29.050878
613,613,3,Monthly,2024-07-11,,Active,10,2026-07-25 00:18:29.050888
614,614,4,Monthly,2024-08-19,,Active,10,2026-07-25 00:18:29.050899
615,615,2,Monthly,2024-10-07,,Active,10,2026-07-25 00:18:29.050909
616,616,1,Monthly,2023-02-17,,Active,5,2026-07-25 00:18:29.050920
617,617,1,Monthly,2023-12-16,,Active,5,2026-07-25 00:18:29.050931
618,618,1,Monthly,2025-02-08,,Active,15,2026-07-25 00:18:29.050942
619,619,1,Monthly,2025-04-23,,Active,10,2026-07-25 00:18:29.050953
620,620,2,Annual,2024-11-16,,Active,0,2026-07-25 00:18:29.050964
621,621,3,Monthly,2025-10-12,,Active,15,2026-07-25 00:18:29.050974
622,622,3,Monthly,2024-11-29,,Active,5,2026-07-25 00:18:29.050985
623,623,1,Monthly,2024-11-13,,Active,10,2026-07-25 00:18:29.050996
624,624,1,Monthly,2023-11-23,,Active,0,2026-07-25 00:18:29.051007
625,625,1,Annual,2025-09-09,,Active,10,2026-07-25 00:18:29.051018
626,626,1,Monthly,2023-11-17,2025-03-31,Expired,5,2026-07-25 00:18:29.051034
627,627,1,Monthly,2024-06-28,2025-01-25,Cancelled,10,2026-07-25 00:18:29.051049
628,628,3,Monthly,2025-12-29,2026-11-10,Cancelled,0,2026-07-25 00:18:29.051064
629,629,1,Annual,2025-03-10,,Active,5,2026-07-25 00:18:29.051074
630,630,1,Monthly,2024-10-01,,Active,0,2026-07-25 00:18:29.051085
631,631,1,Monthly,2023-07-17,,Active,10,2026-07-25 00:18:29.051097
632,632,1,Monthly,2024-01-20,,Active,0,2026-07-25 00:18:29.051108
633,633,1,Annual,2025-09-02,,Active,5,2026-07-25 00:18:29.051119
634,634,3,Annual,2023-05-25,2023-10-13,Cancelled,0,2026-07-25 00:18:29.051135
635,635,1,Monthly,2024-07-27,,Active,0,2026-07-25 00:18:29.051146
636,636,2,Annual,2023-01-04,,Active,15,2026-07-25 00:18:29.051158
637,637,1,Monthly,2025-12-19,,Active,0,2026-07-25 00:18:29.051169
638,638,1,Monthly,2024-09-09,,Active,0,2026-07-25 00:18:29.051181
639,639,1,Annual,2025-02-07,,Active,0,2026-07-25 00:18:29.051192
640,640,3,Monthly,2025-04-30,,Active,10,2026-07-25 00:18:29.051204
641,641,2,Monthly,2025-11-26,,Active,15,2026-07-25 00:18:29.051215
642,642,1,Monthly,2024-12-14,,Active,15,2026-07-25 00:18:29.051225
643,643,1,Monthly,2024-11-16,,Active,15,2026-07-25 00:18:29.051236
644,644,2,Monthly,2023-11-11,,Active,5,2026-07-25 00:18:29.051249
645,645,4,Monthly,2024-03-01,,Active,0,2026-07-25 00:18:29.051260
646,646,1,Monthly,2023-05-09,,Active,0,2026-07-25 00:18:29.051271
647,647,1,Monthly,2023-03-22,,Active,15,2026-07-25 00:18:29.051283
648,648,1,Monthly,2023-12-30,,Active,10,2026-07-25 00:18:29.051295
649,649,1,Monthly,2023-01-02,2024-02-04,Cancelled,5,2026-07-25 00:18:29.051311
650,650,1,Monthly,2025-07-11,2026-10-14,Cancelled,15,2026-07-25 00:18:29.051326
651,651,3,Monthly,2023-01-15,2024-05-04,Expired,15,2026-07-25 00:18:29.051340
652,652,1,Monthly,2024-10-18,,Active,10,2026-07-25 00:18:29.051352
653,653,3,Monthly,2023-06-09,2024-12-05,Expired,10,2026-07-25 00:18:29.051366
654,654,4,Monthly,2023-08-02,,Active,10,2026-07-25 00:18:29.051377
655,655,1,Monthly,2023-07-26,,Active,10,2026-07-25 00:18:29.051388
656,656,1,Annual,2023-01-14,,Active,0,2026-07-25 00:18:29.051399
657,657,1,Monthly,2025-09-02,,Active,0,2026-07-25 00:18:29.051410
658,658,1,Monthly,2023-12-04,,Active,5,2026-07-25 00:18:29.051420
659,659,2,Monthly,2023-07-11,,Active,10,2026-07-25 00:18:29.051431
