customer_id,company_name,industry,region,acquisition_channel,signup_date,manager_id,created_at
266,Roberts-Wilson,SaaS,Singapore,Outbound Sales,2023-08-02,8,2026-07-25 00:18:27.027146
267,"Jordan, Anderson and Patel",Healthcare,Canada,Outbound Sales,2025-02-11,1,2026-07-25 00:18:27.027632
268,"Hansen, Barnett and Gomez",Consulting,Germany,Organic,2023-12-24,8,2026-07-25 00:18:27.028100
269,"Williams, Smith and Morse",Finance,Germany,Organic,2024-09-08,5,2026-07-25 00:18:27.028568
270,"Patterson, Sullivan and Bowman",Logistics,Singapore,Paid Ads,2024-05-01,17,2026-07-25 00:18:27.029155
271,Sullivan LLC,Education,Germany,Partner,2024-03-25,16,2026-07-25 00:18:27.029387
272,"Stevens, Norris and Cox",Retail,Germany,Outbound Sales,2023-09-24,5,2026-07-25 00:18:27.029857
273,Sanchez PLC,Marketing,USA,Outbound Sales,2024-11-09,17,2026-07-25 00:18:27.030053
274,"Miller, Harrell and Reese",Healthcare,United Kingdom,Organic,2024-09-14,9,2026-07-25 00:18:27.030579
275,Maxwell-Jones,Marketing,Canada,Outbound Sales,2023-12-11,9,2026-07-25 00:18:27.030938
276,Schmidt and Sons,SaaS,Canada,Social Media,2025-09-10,10,2026-07-25 00:18:27.031149
277,Luna-Fuentes,E-Commerce,Australia,Social Media,2024-06-26,16,2026-07-25 00:18:27.031475
278,Garcia LLC,Healthcare,Germany,Outbound Sales,2023-08-18,16,2026-07-25 00:18:27.031672
279,Morrison Ltd,Manufacturing,Canada,Outbound Sales,2023-11-03,18,2026-07-25 00:18:27.031894
280,Bean Ltd,Marketing,Germany,Paid Ads,2023-04-28,7,2026-07-25 00:18:27.032098
281,Webster-Wolf,Retail,Australia,Partner,2025-02-06,8,2026-07-25 00:18:27.032426
282,"Glass, Cunningham and Reid",Marketing,India,Paid Ads,2024-11-28,16,2026-07-25 00:18:27.033186
283,Lin-Burton,Marketing,Germany,Social Media,2025-08-28,5,2026-07-25 00:18:27.033548
284,Jones-Ramos,Logistics,India,Referral,2023-08-23,17,2026-07-25 00:18:27.033881
285,Vargas-Bell,E-Commerce,Canada,Organic,2024-04-15,15,2026-07-25 00:18:27.034208
286,Murray-Johnson,Finance,Australia,Partner,2023-04-26,1,2026-07-25 00:18:27.034535
287,Jones-Lin,Healthcare,Germany,Social Media,2024-07-26,5,2026-07-25 00:18:27.034887
288,"Wheeler, Cruz and Carpenter",Finance,Germany,Paid Ads,2023-05-21,11,2026-07-25 00:18:27.035365
289,Stout-Armstrong,E-Commerce,Singapore,Partner,2023-03-05,3,2026-07-25 00:18:27.035697
290,Jacobs-Mason,Manufacturing,United Kingdom,Social Media,2023-10-20,18,2026-07-25 00:18:27.036020
291,Garcia-Nolan,Marketing,Canada,Social Media,2023-04-07,16,2026-07-25 00:18:27.036345
292,"Miller, Lucas and Williams",Consulting,India,Outbound Sales,2024-06-17,3,2026-07-25 00:18:27.036806
293,Warren-Bishop,Retail,Singapore,Social Media,2024-11-11,10,2026-07-25 00:18:27.037218
294,Hardin-Hughes,Retail,Singapore,Organic,2024-07-19,14,2026-07-25 00:18:27.037724
295,"Harper, Mccormick and Holland",Finance,United Kingdom,Social Media,2024-06-09,4,2026-07-25 00:18:27.038406
296,Davis-Gregory,Logistics,USA,Social Media,2023-04-13,10,2026-07-25 00:18:27.038864
297,Cummings-Douglas,SaaS,India,Paid Ads,2024-03-17,2,2026-07-25 00:18:27.039336
298,Cook PLC,Education,Canada,Paid Ads,2025-07-25,14,2026-07-25 00:18:27.039602
299,Rangel LLC,Healthcare,USA,Outbound Sales,2025-10-27,14,2026-07-25 00:18:27.039877
300,"Bates, Anderson and Fletcher",E-Commerce,Singapore,Referral,2025-10-16,6,2026-07-25 00:18:27.040431
301,Hansen-Schneider,Healthcare,India,Outbound Sales,2023-05-12,13,2026-07-25 00:18:27.040834
302,Santiago Ltd,E-Commerce,Singapore,Referral,2024-05-25,16,2026-07-25 00:18:27.041074
303,"Davis, Santiago and Romero",E-Commerce,USA,Referral,2025-11-30,15,2026-07-25 00:18:27.041547
304,Parker-Bean,Education,Germany,Paid Ads,2023-01-29,1,2026-07-25 00:18:27.041874
305,Lee-Cooke,Logistics,Canada,Social Media,2024-06-14,18,2026-07-25 00:18:27.042314
306,Phillips Inc,Healthcare,India,Partner,2023-08-29,12,2026-07-25 00:18:27.042565
307,"Conley, Stephenson and Johnson",E-Commerce,Canada,Social Media,2025-02-27,14,2026-07-25 00:18:27.043032
308,"Anderson, Bennett and Martin",Education,Germany,Paid Ads,2024-06-07,7,2026-07-25 00:18:27.043436
309,"Lamb, Martin and Kim",Marketing,United Kingdom,Partner,2025-12-12,4,2026-07-25 00:18:27.043880
310,Rhodes-Young,Retail,Germany,Outbound Sales,2024-09-30,12,2026-07-25 00:18:27.044240
311,"Mitchell, Goodman and Cole",E-Commerce,Canada,Social Media,2024-11-21,10,2026-07-25 00:18:27.044735
312,Collins Group,SaaS,United Kingdom,Social Media,2025-04-09,13,2026-07-25 00:18:27.044952
313,Gregory-Hudson,Education,India,Outbound Sales,2023-10-29,2,2026-07-25 00:18:27.045300
314,Hammond-Strickland,E-Commerce,Singapore,Partner,2024-11-15,10,2026-07-25 00:18:27.045656
315,"Barnes, Martin and Gonzalez",Retail,Australia,Paid Ads,2025-02-20,8,2026-07-25 00:18:27.046178
316,Salas Inc,Retail,Australia,Paid Ads,2025-07-28,5,2026-07-25 00:18:27.046462
317,Sawyer-Spencer,Finance,Singapore,Social Media,2025-09-23,2,2026-07-25 00:18:27.046835
318,"Singleton, Rosales and Mitchell",Education,United Kingdom,Partner,2023-06-09,2,2026-07-25 00:18:27.047366
319,Cole-Palmer,E-Commerce,Canada,Social Media,2023-09-07,5,2026-07-25 00:18:27.047840
320,Potts and Sons,Finance,Canada,Paid Ads,2024-11-10,14,2026-07-25 00:18:27.048278
321,Arias-Perry,Healthcare,USA,Referral,2024-12-01,18,2026-07-25 00:18:27.048656
322,"Brooks, Hughes and Miller",Manufacturing,Australia,Outbound Sales,2024-09-07,9,2026-07-25 00:18:27.049163
323,Flores Inc,Healthcare,Canada,Partner,2023-12-15,10,2026-07-25 00:18:27.049385
324,Moody-Taylor,Manufacturing,United Kingdom,Organic,2025-10-06,15,2026-07-25 00:18:27.049742
325,Horton-Taylor,Finance,USA,Referral,2024-03-21,13,2026-07-25 00:18:27.050145
326,Gilbert-Bullock,Consulting,Canada,Organic,2024-12-29,13,2026-07-25 00:18:27.050693
327,Lewis-Hernandez,SaaS,Canada,Outbound Sales,2023-01-30,4,2026-07-25 00:18:27.051070
328,"Henderson, Parsons and Young",Logistics,Canada,Social Media,2025-08-03,9,2026-07-25 00:18:27.051568
329,Allen Ltd,E-Commerce,Germany,Social Media,2023-07-09,12,2026-07-25 00:18:27.051788
330,Brown-Copeland,Finance,Singapore,Referral,2025-08-25,16,2026-07-25 00:18:27.052135
331,"Herrera, Chen and Andrews",SaaS,Australia,Outbound Sales,2025-02-15,11,2026-07-25 00:18:27.052656
332,Patterson-Mendez,E-Commerce,USA,Social Media,2023-08-12,3,2026-07-25 00:18:27.053053
333,"Butler, Beck and Miller",Logistics,Singapore,Paid Ads,2024-01-09,14,2026-07-25 00:18:27.053554
334,Ashley PLC,Finance,USA,Organic,2024-07-14,2,2026-07-25 00:18:27.053773
335,"Spencer, Myers and Harrison",Education,Germany,Organic,2025-02-27,4,2026-07-25 00:18:27.054267
336,Zavala-King,Retail,Australia,Referral,2025-09-14,13,2026-07-25 00:18:27.054818
337,Kramer-Cooper,Logistics,Canada,Social Media,2023-01-26,18,2026-07-25 00:18:27.055247
338,"Garcia, Perkins and Sherman",Marketing,Australia,Social Media,2025-10-17,5,2026-07-25 00:18:27.055929
339,Bell LLC,Marketing,Singapore,Organic,2023-07-27,16,2026-07-25 00:18:27.056231
340,Greer Ltd,E-Commerce,Germany,Paid Ads,2025-09-25,2,2026-07-25 00:18:27.056505
341,"Mendoza, White and Taylor",Manufacturing,USA,Partner,2024-12-22,15,2026-07-25 00:18:27.057240
342,Carter Inc,Retail,United Kingdom,Paid Ads,2024-12-11,4,2026-07-25 00:18:27.057860
343,Stewart LLC,Manufacturing,Australia,Social Media,2023-11-06,12,2026-07-25 00:18:27.058161
344,Hays-Daniels,SaaS,Germany,Paid Ads,2025-03-11,7,2026-07-25 00:18:27.058663
345,Mullins and Sons,Finance,United Kingdom,Partner,2024-01-29,3,2026-07-25 00:18:27.058963
346,Atkins-Williams,Retail,Singapore,Social Media,2024-03-20,20,2026-07-25 00:18:27.059451
347,Nelson-Lloyd,SaaS,India,Paid Ads,2025-10-15,8,2026-07-25 00:18:27.059897
348,Paul-Kline,Healthcare,United Kingdom,Outbound Sales,2024-11-09,7,2026-07-25 00:18:27.060339
349,Beltran-Crawford,Finance,United Kingdom,Outbound Sales,2024-08-23,7,2026-07-25 00:18:27.060773
350,Glass-Stone,E-Commerce,USA,Referral,2025-02-11,11,2026-07-25 00:18:27.061240
351,"Coleman, Jordan and Carney",Healthcare,United Kingdom,Outbound Sales,2023-05-09,1,2026-07-25 00:18:27.061861
352,"Carter, Garcia and Murphy",Education,United Kingdom,Referral,2023-10-08,5,2026-07-25 00:18:27.062542
353,Griffin-Robbins,Consulting,Canada,Referral,2024-04-04,4,2026-07-25 00:18:27.062992
354,"Wallace, West and Acosta",SaaS,USA,Organic,2023-09-16,12,2026-07-25 00:18:27.063694
355,"Bolton, Hill and Whitney",Retail,Australia,Paid Ads,2024-07-01,1,2026-07-25 00:18:27.064423
356,Lambert Group,Healthcare,Canada,Organic,2023-03-31,5,2026-07-25 00:18:27.064727
357,"Owen, Shelton and Cisneros",Marketing,Australia,Organic,2024-07-18,3,2026-07-25 00:18:27.065426
358,"Gregory, Kim and Martinez",Logistics,Germany,Paid Ads,2023-08-10,17,2026-07-25 00:18:27.066786
359,"Diaz, Reyes and Bradley",E-Commerce,India,Partner,2024-01-02,17,2026-07-25 00:18:27.067427
360,Shelton LLC,Retail,Australia,Organic,2025-07-28,17,2026-07-25 00:18:27.067649
361,Hines-Berry,Education,Germany,Social Media,2024-07-31,1,2026-07-25 00:18:27.068054
362,Sanders-Banks,SaaS,Germany,Partner,2025-04-02,14,2026-07-25 00:18:27.068406
363,Johnson and Sons,Finance,Germany,Social Media,2024-01-23,15,2026-07-25 00:18:27.068639
364,"Hughes, Hoffman and Green",Finance,India,Paid Ads,2025-02-14,20,2026-07-25 00:18:27.069121
365,"Griffin, Davies and Mitchell",Healthcare,India,Referral,2024-02-09,9,2026-07-25 00:18:27.069589
366,Martinez Inc,E-Commerce,Singapore,Outbound Sales,2025-02-02,18,2026-07-25 00:18:27.069791
367,Roach Group,Manufacturing,Germany,Outbound Sales,2024-12-03,17,2026-07-25 00:18:27.069988
368,"Ponce, Downs and Contreras",Education,Germany,Outbound Sales,2023-05-17,20,2026-07-25 00:18:27.070450
369,"Daniels, Vance and York",Marketing,India,Social Media,2023-04-11,4,2026-07-25 00:18:27.070961
370,"Thompson, Ward and Walker",Consulting,Singapore,Referral,2025-12-23,14,2026-07-25 00:18:27.071437
371,Young Group,Logistics,USA,Partner,2023-11-09,11,2026-07-25 00:18:27.071635
372,Spencer-Wood,Logistics,Germany,Partner,2023-02-10,4,2026-07-25 00:18:27.071962
373,Salazar Inc,Manufacturing,Germany,Paid Ads,2025-05-06,9,2026-07-25 00:18:27.072162
374,Sanders-Love,Manufacturing,USA,Social Media,2023-04-13,16,2026-07-25 00:18:27.072493
375,"Jenkins, Ortiz and Andrews",Finance,India,Organic,2025-01-13,3,2026-07-25 00:18:27.073038
376,Day-Cole,Marketing,India,Social Media,2023-07-14,12,2026-07-25 00:18:27.073527
377,"Cooper, Humphrey and Deleon",Healthcare,Australia,Organic,2025-11-22,19,2026-07-25 00:18:27.074168
378,"White, Burch and Reynolds",Consulting,Australia,Paid Ads,2025-09-20,4,2026-07-25 00:18:27.075004
379,Holmes LLC,Marketing,Canada,Social Media,2023-03-28,14,2026-07-25 00:18:27.075346
380,Morris Ltd,SaaS,Canada,Outbound Sales,2023-09-13,10,2026-07-25 00:18:27.075740
381,Meza-Stone,Manufacturing,India,Outbound Sales,2023-12-17,17,2026-07-25 00:18:27.076604
382,King Ltd,Retail,USA,Social Media,2024-03-17,16,2026-07-25 00:18:27.077008
383,Martinez-Turner,Retail,United Kingdom,Organic,2025-05-05,12,2026-07-25 00:18:27.077499
384,Shaw and Sons,Consulting,Canada,Organic,2025-04-08,9,2026-07-25 00:18:27.077874
385,"Moore, Hopkins and Le",E-Commerce,USA,Partner,2025-07-08,18,2026-07-25 00:18:27.078390
386,Kirby-Elliott,E-Commerce,Australia,Social Media,2025-07-29,18,2026-07-25 00:18:27.078845
387,Williams Ltd,SaaS,Australia,Social Media,2023-02-14,9,2026-07-25 00:18:27.079143
388,Curtis-Wang,SaaS,USA,Paid Ads,2025-06-14,10,2026-07-25 00:18:27.079630
389,"Fowler, Jimenez and Burton",Manufacturing,Canada,Organic,2024-10-09,6,2026-07-25 00:18:27.080263
390,"Frye, Webb and Ballard",Healthcare,Australia,Social Media,2024-03-25,13,2026-07-25 00:18:27.080939
391,Evans-Jones,Finance,USA,Social Media,2025-11-30,1,2026-07-25 00:18:27.081298
392,Gonzales Group,Finance,Singapore,Outbound Sales,2023-04-04,7,2026-07-25 00:18:27.081502
393,Peterson and Sons,Marketing,Germany,Partner,2024-12-22,11,2026-07-25 00:18:27.081703
394,"Flores, Travis and Reed",Healthcare,Canada,Paid Ads,2024-04-30,11,2026-07-25 00:18:27.082235
395,Hodges PLC,E-Commerce,Australia,Organic,2024-09-11,2,2026-07-25 00:18:27.082450
396,Flores Group,Healthcare,USA,Outbound Sales,2025-05-22,2,2026-07-25 00:18:27.082647
397,Cole-Thomas,Finance,Canada,Partner,2023-07-10,14,2026-07-25 00:18:27.083041
398,Dougherty-Lin,Logistics,Australia,Partner,2023-03-20,14,2026-07-25 00:18:27.083387
399,Estes and Sons,Education,USA,Outbound Sales,2024-10-11,4,2026-07-25 00:18:27.083601
400,"Griffith, Lee and Moore",Manufacturing,Germany,Organic,2024-05-23,10,2026-07-25 00:18:27.084142
401,Jimenez-Parker,E-Commerce,Germany,Outbound Sales,2025-03-10,10,2026-07-25 00:18:27.084481
402,Landry PLC,SaaS,USA,Partner,2023-02-06,20,2026-07-25 00:18:27.084685
403,Lewis LLC,SaaS,India,Referral,2024-12-11,10,2026-07-25 00:18:27.084884
404,Campbell PLC,Retail,United Kingdom,Referral,2023-03-17,9,2026-07-25 00:18:27.085109
405,"Ruiz, Herrera and Boone",Education,Canada,Organic,2025-10-13,1,2026-07-25 00:18:27.085622
406,Khan Ltd,Logistics,Singapore,Partner,2024-10-31,6,2026-07-25 00:18:27.085824
407,Diaz-Morales,Healthcare,Germany,Outbound Sales,2024-07-22,8,2026-07-25 00:18:27.086172
408,"Lee, Tran and Jones",Consulting,Australia,Social Media,2025-06-04,12,2026-07-25 00:18:27.086650
409,Duran-Ramirez,Finance,Germany,Social Media,2025-02-22,2,2026-07-25 00:18:27.087051
410,"Carr, Anderson and Davis",Marketing,India,Partner,2025-08-26,3,2026-07-25 00:18:27.087517
411,Grant-Diaz,Manufacturing,Australia,Partner,2024-08-02,19,2026-07-25 00:18:27.087845
412,Morrison Group,Marketing,Singapore,Social Media,2023-08-13,14,2026-07-25 00:18:27.088064
413,Williams and Sons,Education,India,Partner,2025-02-15,1,2026-07-25 00:18:27.088296
414,Stone-Hernandez,Manufacturing,USA,Outbound Sales,2024-06-01,15,2026-07-25 00:18:27.088640
415,Murphy PLC,Manufacturing,India,Partner,2025-03-11,4,2026-07-25 00:18:27.088835
416,Long PLC,Retail,Germany,Outbound Sales,2024-05-09,13,2026-07-25 00:18:27.089288
417,"Rogers, Clayton and Patel",Consulting,India,Partner,2024-04-09,10,2026-07-25 00:18:27.089748
418,Wells-Smith,Manufacturing,USA,Paid Ads,2025-05-24,6,2026-07-25 00:18:27.090044
419,"Rodriguez, Butler and Parker",Finance,Australia,Social Media,2024-05-29,4,2026-07-25 00:18:27.090436
420,"Johnson, Wells and Coffey",Consulting,Australia,Referral,2025-12-04,12,2026-07-25 00:18:27.090888
421,"Perez, Williams and Castillo",Manufacturing,Singapore,Social Media,2025-06-17,5,2026-07-25 00:18:27.091367
422,"Griffith, Hampton and James",Retail,India,Referral,2025-03-25,9,2026-07-25 00:18:27.091876
423,Johnson Ltd,Retail,USA,Outbound Sales,2025-11-23,5,2026-07-25 00:18:27.092083
424,Smith LLC,Finance,USA,Social Media,2023-06-20,16,2026-07-25 00:18:27.092275
425,Gutierrez and Sons,Logistics,United Kingdom,Outbound Sales,2024-10-12,19,2026-07-25 00:18:27.092470
426,"Hampton, Knapp and Salas",Logistics,Singapore,Outbound Sales,2024-09-29,20,2026-07-25 00:18:27.092971
427,"Taylor, Clark and Nguyen",Manufacturing,United Kingdom,Social Media,2023-04-07,11,2026-07-25 00:18:27.093484
428,Fox-Edwards,Healthcare,Germany,Organic,2025-10-25,16,2026-07-25 00:18:27.093809
429,Barr-Peterson,Logistics,Singapore,Paid Ads,2023-09-27,9,2026-07-25 00:18:27.094138
430,"Ingram, Le and Schneider",E-Commerce,India,Paid Ads,2024-07-04,17,2026-07-25 00:18:27.094674
431,Bishop-Lee,Finance,Canada,Partner,2025-12-13,15,2026-07-25 00:18:27.095011
432,Grant-Walker,SaaS,India,Paid Ads,2024-01-18,10,2026-07-25 00:18:27.095331
433,Bush-Vaughn,Finance,Singapore,Organic,2024-04-07,20,2026-07-25 00:18:27.095662
434,Castillo-Castro,E-Commerce,Australia,Partner,2025-01-29,15,2026-07-25 00:18:27.096000
435,Martinez-Rhodes,E-Commerce,Australia,Social Media,2024-02-29,2,2026-07-25 00:18:27.096361
436,Cardenas-Blevins,Logistics,United Kingdom,Outbound Sales,2024-08-12,7,2026-07-25 00:18:27.096712
437,Williams-Moses,Manufacturing,Australia,Partner,2023-08-16,17,2026-07-25 00:18:27.097041
438,Bradshaw-Douglas,Healthcare,India,Partner,2023-05-03,4,2026-07-25 00:18:27.097370
439,Harris PLC,Manufacturing,Singapore,Organic,2025-01-14,17,2026-07-25 00:18:27.097612
440,"Horton, Taylor and Gilbert",Healthcare,India,Referral,2024-02-26,15,2026-07-25 00:18:27.098128
441,Sanchez Ltd,Logistics,Australia,Outbound Sales,2025-06-30,20,2026-07-25 00:18:27.098336
442,Little Inc,Healthcare,Canada,Paid Ads,2025-04-04,10,2026-07-25 00:18:27.098530
443,Rivera-Kennedy,Marketing,Germany,Paid Ads,2023-06-05,20,2026-07-25 00:18:27.098881
444,Smith PLC,SaaS,United Kingdom,Social Media,2025-11-24,11,2026-07-25 00:18:27.099123
445,Delgado-Gilmore,Finance,Canada,Organic,2023-09-03,18,2026-07-25 00:18:27.099474
446,Santos-Avila,Marketing,Canada,Paid Ads,2025-01-08,20,2026-07-25 00:18:27.099801
447,Mitchell-Brown,Healthcare,Canada,Organic,2024-03-22,19,2026-07-25 00:18:27.100134
448,"Andrews, Nichols and Sharp",Healthcare,Canada,Paid Ads,2023-05-19,13,2026-07-25 00:18:27.100661
449,Butler and Sons,Healthcare,Australia,Social Media,2023-02-27,3,2026-07-25 00:18:27.100896
450,French-Lopez,Education,Australia,Partner,2023-02-26,11,2026-07-25 00:18:27.101221
451,Smith PLC,Healthcare,Singapore,Social Media,2024-03-25,17,2026-07-25 00:18:27.101419
452,Hebert LLC,Finance,Singapore,Social Media,2025-07-25,14,2026-07-25 00:18:27.101616
453,Hays-Daniels,Consulting,Canada,Organic,2024-03-18,12,2026-07-25 00:18:27.101944
454,Rosales Group,Education,USA,Referral,2025-02-06,11,2026-07-25 00:18:27.102177
455,Lamb LLC,Logistics,USA,Referral,2024-02-28,5,2026-07-25 00:18:27.102394
456,"Stevens, Scott and Lopez",Healthcare,India,Paid Ads,2023-09-10,4,2026-07-25 00:18:27.102879
457,Bradley-Todd,Consulting,United Kingdom,Outbound Sales,2024-06-07,17,2026-07-25 00:18:27.103217
458,"Chase, Prince and Wilcox",SaaS,Singapore,Paid Ads,2023-09-30,20,2026-07-25 00:18:27.103740
459,Miller-Caldwell,Healthcare,Australia,Partner,2025-03-11,5,2026-07-25 00:18:27.104067
460,Woods and Sons,Healthcare,USA,Social Media,2023-10-15,20,2026-07-25 00:18:27.104260
461,Reyes-Griffin,Healthcare,Singapore,Partner,2023-01-11,2,2026-07-25 00:18:27.104583
462,Turner-Sharp,Marketing,Canada,Social Media,2024-02-19,8,2026-07-25 00:18:27.104945
463,Valdez-Schwartz,Logistics,Australia,Paid Ads,2023-01-18,15,2026-07-25 00:18:27.105377
464,"Wilson, Parker and Sullivan",Retail,Australia,Referral,2023-04-07,10,2026-07-25 00:18:27.105826
465,"Carrillo, Vaughn and Fowler",Logistics,United Kingdom,Referral,2025-02-19,12,2026-07-25 00:18:27.106216
466,Mendez-Robinson,E-Commerce,Germany,Partner,2024-04-03,10,2026-07-25 00:18:27.106487
467,Hernandez-Adkins,Marketing,Australia,Outbound Sales,2023-07-27,14,2026-07-25 00:18:27.106786
468,Perry-Dunn,Healthcare,United Kingdom,Referral,2025-07-29,20,2026-07-25 00:18:27.107183
469,"Pham, Petersen and Gill",Healthcare,United Kingdom,Paid Ads,2025-01-01,2,2026-07-25 00:18:27.107644
470,"Marks, Miller and Griffin",Logistics,United Kingdom,Paid Ads,2025-11-22,18,2026-07-25 00:18:27.108109
471,Miller-Elliott,Finance,Singapore,Outbound Sales,2025-12-29,4,2026-07-25 00:18:27.108453
472,"Leach, Harris and Herrera",Education,India,Referral,2023-04-06,9,2026-07-25 00:18:27.109041
473,Bond-Ramos,Logistics,Australia,Referral,2023-09-13,14,2026-07-25 00:18:27.109395
474,Love Group,Finance,USA,Partner,2025-11-22,12,2026-07-25 00:18:27.109598
475,"Griffin, Brown and Anderson",SaaS,Germany,Organic,2023-05-22,13,2026-07-25 00:18:27.110076
476,Elliott-Hansen,Consulting,Canada,Referral,2024-10-07,13,2026-07-25 00:18:27.110411
477,Cummings-Foster,Finance,Canada,Referral,2025-11-11,1,2026-07-25 00:18:27.110820
478,"Robinson, Jones and Henderson",Manufacturing,India,Social Media,2023-01-05,11,2026-07-25 00:18:27.111301
479,Weaver Inc,Healthcare,USA,Organic,2025-12-24,10,2026-07-25 00:18:27.111537
480,Johnson-Ortiz,Logistics,Singapore,Referral,2023-04-18,16,2026-07-25 00:18:27.111881
481,"Good, Brewer and Fisher",Logistics,Australia,Organic,2023-07-30,3,2026-07-25 00:18:27.112354
482,Kane-Knox,SaaS,Canada,Referral,2024-08-17,5,2026-07-25 00:18:27.112734
483,Vega Ltd,Consulting,Singapore,Outbound Sales,2024-08-06,17,2026-07-25 00:18:27.112945
484,Valdez LLC,Marketing,India,Paid Ads,2025-04-17,8,2026-07-25 00:18:27.113221
485,Haney Group,Education,India,Organic,2023-07-04,8,2026-07-25 00:18:27.113418
486,Luna and Sons,Marketing,Singapore,Outbound Sales,2025-04-01,15,2026-07-25 00:18:27.113617
487,Good Group,Finance,India,Partner,2023-01-06,20,2026-07-25 00:18:27.113815
488,"Stephens, Patel and Morrow",Consulting,India,Social Media,2025-11-12,17,2026-07-25 00:18:27.114285
489,Reed-Hill,E-Commerce,USA,Social Media,2024-01-20,5,2026-07-25 00:18:27.114657
490,Pacheco Group,Education,Germany,Organic,2023-06-25,20,2026-07-25 00:18:27.114865
491,Allen Inc,Manufacturing,USA,Outbound Sales,2025-08-13,14,2026-07-25 00:18:27.115064
