usage_id,customer_id,usage_month,active_users,api_requests,storage_used_gb,login_count,created_at
366,45,2024-06-01,2,4673,31.22,179,2026-07-25 00:18:31.960829
367,45,2024-07-01,2,3857,8.55,211,2026-07-25 00:18:31.960837
368,45,2024-07-31,4,3621,31.75,107,2026-07-25 00:18:31.960845
369,45,2024-08-30,1,4992,36.47,242,2026-07-25 00:18:31.960853
370,45,2024-09-29,3,1092,27.57,261,2026-07-25 00:18:31.960862
371,46,2024-08-21,2,4700,6.23,155,2026-07-25 00:18:31.960873
372,46,2024-09-20,2,4719,5.14,78,2026-07-25 00:18:31.960881
373,46,2024-10-20,3,2812,16.57,196,2026-07-25 00:18:31.960889
374,46,2024-11-19,3,1944,7.51,282,2026-07-25 00:18:31.960898
375,46,2024-12-19,5,4057,33.75,119,2026-07-25 00:18:31.960907
376,46,2025-01-18,1,3937,22.52,348,2026-07-25 00:18:31.960916
377,46,2025-02-17,3,4304,38.03,246,2026-07-25 00:18:31.960928
378,46,2025-03-19,2,1485,33.31,162,2026-07-25 00:18:31.960938
379,47,2025-03-18,11,133484,566.12,378,2026-07-25 00:18:31.960951
380,47,2025-04-17,66,149800,436.04,373,2026-07-25 00:18:31.960960
381,47,2025-05-17,21,76085,303.26,352,2026-07-25 00:18:31.960969
382,47,2025-06-16,70,58652,634.02,117,2026-07-25 00:18:31.960978
383,47,2025-07-16,15,123709,793.6,190,2026-07-25 00:18:31.961022
384,47,2025-08-15,15,146877,226.26,364,2026-07-25 00:18:31.961037
385,47,2025-09-14,26,47855,271.5,333,2026-07-25 00:18:31.961049
386,47,2025-10-14,52,76626,374.33,226,2026-07-25 00:18:31.961067
387,47,2025-11-13,48,97617,597.51,466,2026-07-25 00:18:31.961075
388,47,2025-12-13,21,124720,225.65,367,2026-07-25 00:18:31.961114
389,47,2026-01-12,85,127740,574.24,385,2026-07-25 00:18:31.961131
390,48,2023-11-03,17,15667,120.89,282,2026-07-25 00:18:31.961143
391,48,2023-12-03,16,27846,150.89,430,2026-07-25 00:18:31.961152
392,48,2024-01-02,1,13343,41.03,299,2026-07-25 00:18:31.961160
393,48,2024-02-01,23,26515,40.91,164,2026-07-25 00:18:31.961168
394,48,2024-03-02,25,15525,184.82,240,2026-07-25 00:18:31.961176
395,48,2024-04-01,8,12201,117.5,67,2026-07-25 00:18:31.961184
396,48,2024-05-01,9,13414,115.24,48,2026-07-25 00:18:31.961192
397,48,2024-05-31,10,27656,193.61,428,2026-07-25 00:18:31.961201
398,49,2024-05-27,5,2424,20.18,20,2026-07-25 00:18:31.961224
399,49,2024-06-26,4,925,32.68,294,2026-07-25 00:18:31.961235
400,49,2024-07-26,3,3905,6.09,397,2026-07-25 00:18:31.961244
401,50,2024-04-11,4,4581,37.74,427,2026-07-25 00:18:31.961254
402,50,2024-05-11,2,1507,39.97,239,2026-07-25 00:18:31.961267
403,50,2024-06-10,2,4226,33.58,481,2026-07-25 00:18:31.961276
404,50,2024-07-10,1,2672,29.94,160,2026-07-25 00:18:31.961285
405,50,2024-08-09,5,4001,6.21,62,2026-07-25 00:18:31.961293
406,50,2024-09-08,2,3143,18.43,262,2026-07-25 00:18:31.961301
407,50,2024-10-08,2,4577,34.35,279,2026-07-25 00:18:31.961310
408,50,2024-11-07,2,3504,27.99,205,2026-07-25 00:18:31.961318
409,51,2024-04-04,16,29155,80.37,441,2026-07-25 00:18:31.961329
410,51,2024-05-04,21,14824,61.56,464,2026-07-25 00:18:31.961337
411,51,2024-06-03,10,16341,127.16,14,2026-07-25 00:18:31.961345
412,51,2024-07-03,6,7396,154.6,416,2026-07-25 00:18:31.961353
413,51,2024-08-02,20,17271,65.97,462,2026-07-25 00:18:31.961362
414,51,2024-09-01,1,7210,57.53,95,2026-07-25 00:18:31.961370
415,51,2024-10-01,22,23387,81.89,78,2026-07-25 00:18:31.961378
416,52,2025-11-18,12,17876,90.57,162,2026-07-25 00:18:31.961388
417,52,2025-12-18,19,22284,162.83,350,2026-07-25 00:18:31.961397
418,52,2026-01-17,23,19393,182.75,481,2026-07-25 00:18:31.961405
419,52,2026-02-16,7,15774,137.62,447,2026-07-25 00:18:31.961414
420,52,2026-03-18,2,23646,152.54,124,2026-07-25 00:18:31.961422
421,52,2026-04-17,9,12470,129.74,253,2026-07-25 00:18:31.961430
422,52,2026-05-17,13,13650,62.1,146,2026-07-25 00:18:31.961438
423,52,2026-06-16,5,12987,125.56,285,2026-07-25 00:18:31.961446
424,52,2026-07-16,18,7314,129.37,453,2026-07-25 00:18:31.961454
425,52,2026-08-15,5,18217,97.53,467,2026-07-25 00:18:31.961463
426,52,2026-09-14,14,11490,122.88,420,2026-07-25 00:18:31.961471
427,53,2025-05-01,1,3063,17.41,119,2026-07-25 00:18:31.961482
428,53,2025-05-31,1,2523,22.0,395,2026-07-25 00:18:31.961490
429,53,2025-06-30,3,4226,33.48,204,2026-07-25 00:18:31.961498
430,53,2025-07-30,4,1131,19.22,494,2026-07-25 00:18:31.961507
431,53,2025-08-29,1,2119,32.62,54,2026-07-25 00:18:31.961515
432,53,2025-09-28,1,2992,25.73,348,2026-07-25 00:18:31.961523
433,53,2025-10-28,1,580,20.32,52,2026-07-25 00:18:31.961532
434,53,2025-11-27,5,1425,20.77,26,2026-07-25 00:18:31.961540
435,54,2024-10-29,2,2141,32.9,167,2026-07-25 00:18:31.961551
436,54,2024-11-28,4,4713,31.08,450,2026-07-25 00:18:31.961559
437,54,2024-12-28,3,703,15.6,187,2026-07-25 00:18:31.961568
438,54,2025-01-27,4,3034,34.45,90,2026-07-25 00:18:31.961576
439,54,2025-02-26,5,1756,14.71,159,2026-07-25 00:18:31.961584
440,54,2025-03-28,5,4330,10.02,343,2026-07-25 00:18:31.961592
441,54,2025-04-27,2,2257,20.32,317,2026-07-25 00:18:31.961600
442,54,2025-05-27,3,4301,27.87,315,2026-07-25 00:18:31.961609
443,55,2025-11-15,4,2820,30.26,149,2026-07-25 00:18:31.961620
444,55,2025-12-15,5,4342,39.9,493,2026-07-25 00:18:31.961629
445,55,2026-01-14,3,2979,27.8,72,2026-07-25 00:18:31.961638
446,55,2026-02-13,4,1821,33.14,459,2026-07-25 00:18:31.961646
447,55,2026-03-15,3,4157,12.15,446,2026-07-25 00:18:31.961655
448,55,2026-04-14,2,2152,18.59,293,2026-07-25 00:18:31.961663
449,56,2023-09-21,18,28215,189.48,405,2026-07-25 00:18:31.961674
450,56,2023-10-21,24,13451,102.37,359,2026-07-25 00:18:31.961682
451,56,2023-11-20,10,26073,69.73,335,2026-07-25 00:18:31.961690
452,56,2023-12-20,3,24051,90.83,287,2026-07-25 00:18:31.961699
453,56,2024-01-19,9,15009,130.58,294,2026-07-25 00:18:31.961707
454,56,2024-02-18,14,23089,152.28,380,2026-07-25 00:18:31.961715
455,56,2024-03-19,1,20208,191.88,395,2026-07-25 00:18:31.961723
456,56,2024-04-18,9,17259,153.38,393,2026-07-25 00:18:31.961732
457,56,2024-05-18,13,22469,62.46,266,2026-07-25 00:18:31.961740
458,56,2024-06-17,6,20619,112.28,52,2026-07-25 00:18:31.961750
459,56,2024-07-17,7,12035,114.35,263,2026-07-25 00:18:31.961758
460,57,2024-06-04,1,2925,18.92,366,2026-07-25 00:18:31.961769
461,57,2024-07-04,3,1615,27.42,146,2026-07-25 00:18:31.961777
462,57,2024-08-03,4,3998,39.58,465,2026-07-25 00:18:31.961786
463,57,2024-09-02,1,1691,30.38,63,2026-07-25 00:18:31.961794
464,57,2024-10-02,5,4066,17.91,234,2026-07-25 00:18:31.961802
465,57,2024-11-01,3,622,5.74,100,2026-07-25 00:18:31.961810
466,57,2024-12-01,4,1329,34.15,429,2026-07-25 00:18:31.961819
467,57,2024-12-31,5,3386,33.48,476,2026-07-25 00:18:31.961827
468,58,2025-11-11,5,4994,33.51,234,2026-07-25 00:18:31.961837
469,58,2025-12-11,5,4111,38.23,37,2026-07-25 00:18:31.961846
470,58,2026-01-10,4,698,22.87,496,2026-07-25 00:18:31.961854
471,58,2026-02-09,2,1416,13.81,488,2026-07-25 00:18:31.961863
472,58,2026-03-11,1,3359,31.71,432,2026-07-25 00:18:31.961871
473,58,2026-04-10,5,853,35.41,254,2026-07-25 00:18:31.961879
474,58,2026-05-10,1,4824,6.41,96,2026-07-25 00:18:31.961888
475,58,2026-06-09,3,2487,22.27,116,2026-07-25 00:18:31.961897
476,59,2023-02-07,3,4239,10.65,60,2026-07-25 00:18:31.961907
477,59,2023-03-09,1,1968,29.68,353,2026-07-25 00:18:31.961916
478,59,2023-04-08,2,1468,38.18,427,2026-07-25 00:18:31.961924
479,59,2023-05-08,1,4934,33.84,222,2026-07-25 00:18:31.961932
480,59,2023-06-07,5,2862,8.19,157,2026-07-25 00:18:31.961940
481,60,2025-08-07,5,1119,20.3,190,2026-07-25 00:18:31.961951
482,60,2025-09-06,2,1411,11.61,470,2026-07-25 00:18:31.961959
483,60,2025-10-06,5,627,37.35,438,2026-07-25 00:18:31.961969
484,60,2025-11-05,3,2304,19.76,430,2026-07-25 00:18:31.961977
485,60,2025-12-05,5,628,9.89,100,2026-07-25 00:18:31.961986
486,61,2025-06-13,18,15007,92.31,469,2026-07-25 00:18:31.961996
487,61,2025-07-13,19,15534,63.72,16,2026-07-25 00:18:31.962004
488,61,2025-08-12,8,19539,46.75,331,2026-07-25 00:18:31.962012
489,61,2025-09-11,6,29860,184.52,483,2026-07-25 00:18:31.962021
490,61,2025-10-11,1,21096,173.37,341,2026-07-25 00:18:31.962029
491,61,2025-11-10,8,18989,96.3,474,2026-07-25 00:18:31.962037
492,61,2025-12-10,10,8637,104.56,420,2026-07-25 00:18:31.962045
493,61,2026-01-09,18,20479,171.7,213,2026-07-25 00:18:31.962054
494,61,2026-02-08,20,20649,100.88,32,2026-07-25 00:18:31.962062
495,61,2026-03-10,23,10712,103.09,373,2026-07-25 00:18:31.962070
496,61,2026-04-09,13,28684,77.17,82,2026-07-25 00:18:31.962079
497,62,2025-02-06,6,25092,163.34,305,2026-07-25 00:18:31.962090
498,62,2025-03-08,9,5027,77.75,329,2026-07-25 00:18:31.962098
499,62,2025-04-07,11,15588,117.96,345,2026-07-25 00:18:31.962107
500,62,2025-05-07,15,6209,185.37,142,2026-07-25 00:18:31.962122
501,62,2025-06-06,2,12042,169.66,467,2026-07-25 00:18:31.962132
502,62,2025-07-06,15,21710,145.08,488,2026-07-25 00:18:31.962140
503,62,2025-08-05,22,21811,160.83,252,2026-07-25 00:18:31.962149
504,62,2025-09-04,8,28313,103.58,322,2026-07-25 00:18:31.962160
505,62,2025-10-04,4,11026,153.26,142,2026-07-25 00:18:31.962169
506,62,2025-11-03,6,26708,151.46,63,2026-07-25 00:18:31.962178
507,63,2023-01-09,4,4051,22.08,350,2026-07-25 00:18:31.962191
508,63,2023-02-08,5,2993,38.28,417,2026-07-25 00:18:31.962200
509,63,2023-03-10,5,4129,21.66,498,2026-07-25 00:18:31.962211
510,63,2023-04-09,3,912,11.09,402,2026-07-25 00:18:31.962220
511,63,2023-05-09,3,846,31.26,202,2026-07-25 00:18:31.962228
512,63,2023-06-08,3,4372,11.77,148,2026-07-25 00:18:31.962237
513,63,2023-07-08,1,2969,37.13,459,2026-07-25 00:18:31.962246
514,64,2023-10-01,91,129920,413.37,472,2026-07-25 00:18:31.962259
515,64,2023-10-31,55,115055,387.4,355,2026-07-25 00:18:31.962267
516,64,2023-11-30,39,139049,810.69,254,2026-07-25 00:18:31.962275
517,64,2023-12-30,70,42522,528.43,20,2026-07-25 00:18:31.962285
518,64,2024-01-29,26,63969,342.93,118,2026-07-25 00:18:31.962294
519,64,2024-02-28,88,32448,695.5,361,2026-07-25 00:18:31.962305
520,64,2024-03-29,86,105950,400.95,382,2026-07-25 00:18:31.962314
521,64,2024-04-28,50,69131,732.53,253,2026-07-25 00:18:31.962325
522,64,2024-05-28,75,91847,575.72,126,2026-07-25 00:18:31.962340
523,64,2024-06-27,70,36654,325.13,14,2026-07-25 00:18:31.962350
524,64,2024-07-27,10,115262,345.13,171,2026-07-25 00:18:31.962359
525,64,2024-08-26,93,121859,254.1,394,2026-07-25 00:18:31.962370
526,64,2024-09-25,48,108301,545.81,94,2026-07-25 00:18:31.962380
527,64,2024-10-25,11,148446,387.86,98,2026-07-25 00:18:31.962389
528,64,2024-11-24,57,37447,778.01,389,2026-07-25 00:18:31.962399
529,65,2023-07-08,26,135261,849.93,28,2026-07-25 00:18:31.962421
530,65,2023-08-07,76,128630,533.12,252,2026-07-25 00:18:31.962441
531,65,2023-09-06,8,46776,592.08,40,2026-07-25 00:18:31.962462
532,65,2023-10-06,47,66404,281.37,97,2026-07-25 00:18:31.962480
533,65,2023-11-05,55,138134,494.31,412,2026-07-25 00:18:31.962499
534,65,2023-12-05,63,84221,510.41,248,2026-07-25 00:18:31.962509
535,65,2024-01-04,23,125276,463.89,274,2026-07-25 00:18:31.962519
536,65,2024-02-03,70,135469,759.1,16,2026-07-25 00:18:31.962529
537,65,2024-03-04,97,83859,237.13,342,2026-07-25 00:18:31.962539
538,65,2024-04-03,74,58588,445.23,103,2026-07-25 00:18:31.962549
539,65,2024-05-03,33,145943,510.42,28,2026-07-25 00:18:31.962559
540,66,2025-04-05,9,84312,389.91,224,2026-07-25 00:18:31.962571
541,66,2025-05-05,29,56668,288.47,384,2026-07-25 00:18:31.962580
542,66,2025-06-04,38,49799,372.84,395,2026-07-25 00:18:31.962589
543,66,2025-07-04,58,141172,354.38,390,2026-07-25 00:18:31.962598
544,66,2025-08-03,14,142579,755.49,455,2026-07-25 00:18:31.962607
545,66,2025-09-02,63,101868,421.86,178,2026-07-25 00:18:31.962616
546,66,2025-10-02,1,66384,681.66,408,2026-07-25 00:18:31.962625
547,66,2025-11-01,50,88803,756.22,477,2026-07-25 00:18:31.962634
548,66,2025-12-01,38,96603,630.78,43,2026-07-25 00:18:31.962642
549,66,2025-12-31,2,46600,635.84,464,2026-07-25 00:18:31.962651
550,66,2026-01-30,10,129462,374.58,458,2026-07-25 00:18:31.962660
551,66,2026-03-01,12,44314,848.52,326,2026-07-25 00:18:31.962669
552,66,2026-03-31,29,127175,596.8,227,2026-07-25 00:18:31.962678
553,66,2026-04-30,23,145032,337.2,178,2026-07-25 00:18:31.978315
554,66,2026-05-30,88,48660,822.25,488,2026-07-25 00:18:31.978358
555,66,2026-06-29,5,40071,441.58,389,2026-07-25 00:18:31.978376
556,66,2026-07-29,43,38933,822.97,307,2026-07-25 00:18:31.978391
557,66,2026-08-28,61,144267,294.1,412,2026-07-25 00:18:31.978407
558,67,2025-08-09,89,52406,531.25,302,2026-07-25 00:18:31.978430
559,67,2025-09-08,99,69881,409.99,325,2026-07-25 00:18:31.978443
560,67,2025-10-08,1,69403,468.48,187,2026-07-25 00:18:31.978457
561,67,2025-11-07,19,91867,798.92,219,2026-07-25 00:18:31.978471
562,67,2025-12-07,67,119755,510.24,402,2026-07-25 00:18:31.978486
563,67,2026-01-06,23,133476,462.29,335,2026-07-25 00:18:31.978499
564,67,2026-02-05,12,142815,240.25,199,2026-07-25 00:18:31.978512
565,67,2026-03-07,93,147999,421.22,341,2026-07-25 00:18:31.978527
566,67,2026-04-06,73,86437,627.72,104,2026-07-25 00:18:31.978538
567,67,2026-05-06,79,52942,214.14,94,2026-07-25 00:18:31.978552
568,67,2026-06-05,21,144914,294.59,468,2026-07-25 00:18:31.978565
569,67,2026-07-05,7,94415,499.95,221,2026-07-25 00:18:31.978578
570,67,2026-08-04,51,135684,218.33,191,2026-07-25 00:18:31.978592
571,67,2026-09-03,11,51134,501.74,98,2026-07-25 00:18:31.978606
572,67,2026-10-03,95,55057,549.87,97,2026-07-25 00:18:31.978620
573,67,2026-11-02,59,49903,383.83,293,2026-07-25 00:18:31.978634
574,67,2026-12-02,62,36186,567.2,66,2026-07-25 00:18:31.978647
575,68,2024-11-23,5,3594,30.78,276,2026-07-25 00:18:31.978667
576,68,2024-12-23,5,1143,7.09,151,2026-07-25 00:18:31.978682
577,68,2025-01-22,1,3981,38.79,253,2026-07-25 00:18:31.978696
578,68,2025-02-21,3,2637,29.74,110,2026-07-25 00:18:31.978707
579,68,2025-03-23,5,1409,11.77,28,2026-07-25 00:18:31.978721
580,69,2024-11-30,15,19779,181.96,114,2026-07-25 00:18:31.978740
581,69,2024-12-30,14,17230,180.49,169,2026-07-25 00:18:31.978753
582,69,2025-01-29,3,28759,189.27,439,2026-07-25 00:18:31.978767
583,69,2025-02-28,25,29953,191.34,219,2026-07-25 00:18:31.978811
584,69,2025-03-30,13,25280,127.63,350,2026-07-25 00:18:31.978828
585,69,2025-04-29,15,20530,164.6,308,2026-07-25 00:18:31.978843
586,69,2025-05-29,7,13743,113.31,175,2026-07-25 00:18:31.978859
587,69,2025-06-28,9,28292,146.13,468,2026-07-25 00:18:31.978873
588,69,2025-07-28,11,27478,114.11,127,2026-07-25 00:18:31.978887
589,69,2025-08-27,18,16357,183.8,107,2026-07-25 00:18:31.978902
590,69,2025-09-26,4,8725,55.88,480,2026-07-25 00:18:31.978917
591,70,2024-03-06,16,27357,65.11,269,2026-07-25 00:18:31.978936
592,70,2024-04-05,25,25681,163.15,44,2026-07-25 00:18:31.978950
593,70,2024-05-05,15,10288,91.93,485,2026-07-25 00:18:31.978970
594,70,2024-06-04,10,10566,96.02,107,2026-07-25 00:18:31.978991
595,70,2024-07-04,24,12613,56.15,412,2026-07-25 00:18:31.979005
596,70,2024-08-03,24,6177,110.18,485,2026-07-25 00:18:31.979021
597,71,2024-03-19,5,1532,32.32,368,2026-07-25 00:18:31.979041
598,71,2024-04-18,3,558,21.68,55,2026-07-25 00:18:31.979055
599,71,2024-05-18,5,2161,35.89,62,2026-07-25 00:18:31.979070
600,71,2024-06-17,1,857,11.15,104,2026-07-25 00:18:31.979085
601,71,2024-07-17,3,913,9.93,370,2026-07-25 00:18:31.979099
602,71,2024-08-16,3,3325,28.04,194,2026-07-25 00:18:31.979113
603,71,2024-09-15,5,844,17.18,50,2026-07-25 00:18:31.979127
604,72,2025-04-19,3,4202,25.87,414,2026-07-25 00:18:31.979146
605,72,2025-05-19,5,3401,18.08,274,2026-07-25 00:18:31.979160
606,72,2025-06-18,1,4972,33.32,497,2026-07-25 00:18:31.979173
607,72,2025-07-18,3,1763,9.41,380,2026-07-25 00:18:31.979187
608,72,2025-08-17,1,4251,34.88,45,2026-07-25 00:18:31.979201
609,73,2024-08-18,4,527,36.77,271,2026-07-25 00:18:31.979219
610,73,2024-09-17,4,1675,9.72,357,2026-07-25 00:18:31.979233
611,73,2024-10-17,1,4208,39.88,240,2026-07-25 00:18:31.979247
612,74,2024-05-29,5,2681,39.02,416,2026-07-25 00:18:31.979265
613,74,2024-06-28,1,1141,5.7,274,2026-07-25 00:18:31.979280
614,74,2024-07-28,2,3608,16.65,252,2026-07-25 00:18:31.979294
615,74,2024-08-27,2,2356,38.28,264,2026-07-25 00:18:31.979308
616,74,2024-09-26,1,839,36.7,223,2026-07-25 00:18:31.979325
617,74,2024-10-26,5,4110,14.64,109,2026-07-25 00:18:31.979339
618,74,2024-11-25,4,2716,12.08,491,2026-07-25 00:18:31.979353
619,74,2024-12-25,5,1499,23.33,389,2026-07-25 00:18:31.979367
620,75,2024-08-28,5,2365,22.8,388,2026-07-25 00:18:31.979386
621,75,2024-09-27,5,4730,26.6,312,2026-07-25 00:18:31.979399
622,75,2024-10-27,1,1419,33.75,131,2026-07-25 00:18:31.979412
623,75,2024-11-26,4,951,10.47,376,2026-07-25 00:18:31.979427
624,75,2024-12-26,2,4979,10.33,194,2026-07-25 00:18:31.979439
625,76,2025-06-13,21,27517,62.82,246,2026-07-25 00:18:31.979456
626,76,2025-07-13,1,5534,141.18,188,2026-07-25 00:18:31.979464
627,76,2025-08-12,18,17408,187.43,429,2026-07-25 00:18:31.979472
628,76,2025-09-11,3,19213,184.35,255,2026-07-25 00:18:31.979480
629,76,2025-10-11,4,14261,41.57,336,2026-07-25 00:18:31.979488
630,76,2025-11-10,17,18228,144.35,446,2026-07-25 00:18:31.979495
631,76,2025-12-10,20,25666,67.27,12,2026-07-25 00:18:31.979508
632,76,2026-01-09,3,26933,97.85,260,2026-07-25 00:18:31.979516
633,76,2026-02-08,6,18015,89.55,362,2026-07-25 00:18:31.979523
634,76,2026-03-10,20,28435,59.27,233,2026-07-25 00:18:31.979532
635,76,2026-04-09,11,21631,194.06,480,2026-07-25 00:18:31.979650
636,76,2026-05-09,20,12507,89.7,62,2026-07-25 00:18:31.979667
637,77,2024-04-08,5,3157,7.36,209,2026-07-25 00:18:31.979684
638,77,2024-05-08,2,513,34.16,19,2026-07-25 00:18:31.979698
639,77,2024-06-07,4,2503,26.96,306,2026-07-25 00:18:31.979712
640,77,2024-07-07,4,928,8.34,240,2026-07-25 00:18:31.979726
641,77,2024-08-06,2,1624,37.58,57,2026-07-25 00:18:31.979738
642,77,2024-09-05,2,819,34.14,150,2026-07-25 00:18:31.979750
643,77,2024-10-05,3,3438,36.46,107,2026-07-25 00:18:31.979763
644,78,2024-10-12,23,6334,144.85,356,2026-07-25 00:18:31.979778
645,78,2024-11-11,16,9861,88.42,329,2026-07-25 00:18:31.979792
646,78,2024-12-11,16,12666,42.74,433,2026-07-25 00:18:31.979805
647,78,2025-01-10,10,25115,143.55,101,2026-07-25 00:18:31.979817
648,78,2025-02-09,21,12305,128.11,478,2026-07-25 00:18:31.979829
649,78,2025-03-11,23,24974,74.38,451,2026-07-25 00:18:31.979842
650,79,2023-12-09,65,148928,715.76,159,2026-07-25 00:18:31.979859
651,79,2024-01-08,47,51546,499.08,304,2026-07-25 00:18:31.979872
652,79,2024-02-07,14,60004,601.43,70,2026-07-25 00:18:31.979885
653,79,2024-03-08,60,31320,841.81,328,2026-07-25 00:18:31.979897
654,79,2024-04-07,54,132810,454.3,59,2026-07-25 00:18:31.979909
655,79,2024-05-07,55,133824,814.92,292,2026-07-25 00:18:31.979922
656,79,2024-06-06,30,35537,877.76,137,2026-07-25 00:18:31.979934
657,79,2024-07-06,26,122777,419.81,45,2026-07-25 00:18:31.979948
658,79,2024-08-05,15,138539,217.88,290,2026-07-25 00:18:31.979960
659,79,2024-09-04,32,67478,897.3,159,2026-07-25 00:18:31.979974
660,79,2024-10-04,64,76239,647.43,499,2026-07-25 00:18:31.979987
661,79,2024-11-03,38,121295,675.9,375,2026-07-25 00:18:31.979999
662,79,2024-12-03,41,103307,511.06,48,2026-07-25 00:18:31.980011
663,79,2025-01-02,4,88538,739.56,359,2026-07-25 00:18:31.980025
664,79,2025-02-01,76,63784,789.95,204,2026-07-25 00:18:31.980038
665,79,2025-03-03,36,140683,309.5,308,2026-07-25 00:18:31.980051
666,79,2025-04-02,58,51091,703.14,22,2026-07-25 00:18:31.980064
667,80,2023-02-15,249,202958,3862.9,424,2026-07-25 00:18:31.980075
668,80,2023-03-17,98,239710,3451.51,303,2026-07-25 00:18:31.980083
669,80,2023-04-16,193,190747,2006.27,51,2026-07-25 00:18:31.980094
670,80,2023-05-16,270,438806,4484.69,133,2026-07-25 00:18:31.980103
671,80,2023-06-15,478,232829,2387.67,30,2026-07-25 00:18:31.980113
672,80,2023-07-15,384,489641,4014.67,230,2026-07-25 00:18:31.980121
673,80,2023-08-14,124,465659,2084.15,283,2026-07-25 00:18:31.980130
674,80,2023-09-13,290,484970,4465.72,292,2026-07-25 00:18:31.980145
675,80,2023-10-13,13,362975,3589.23,295,2026-07-25 00:18:31.980154
676,80,2023-11-12,200,240557,3120.69,347,2026-07-25 00:18:31.980164
677,80,2023-12-12,94,206245,3110.01,29,2026-07-25 00:18:31.980173
678,80,2024-01-11,310,292812,1207.76,332,2026-07-25 00:18:31.980183
679,80,2024-02-10,9,232336,3927.3,72,2026-07-25 00:18:31.980192
680,81,2024-09-20,5,2898,6.52,370,2026-07-25 00:18:31.980205
681,81,2024-10-20,5,4061,18.21,279,2026-07-25 00:18:31.980215
682,81,2024-11-19,4,1318,33.25,426,2026-07-25 00:18:31.980225
683,81,2024-12-19,1,3553,36.62,417,2026-07-25 00:18:31.980235
684,82,2025-08-24,4,3697,9.15,282,2026-07-25 00:18:31.980245
685,82,2025-09-23,1,4990,14.64,237,2026-07-25 00:18:31.980254
686,82,2025-10-23,5,2422,39.88,103,2026-07-25 00:18:31.980278
687,82,2025-11-22,1,4272,33.1,415,2026-07-25 00:18:31.980291
688,82,2025-12-22,3,1884,34.95,446,2026-07-25 00:18:31.980301
689,83,2023-02-12,62,68772,380.9,341,2026-07-25 00:18:31.980316
690,83,2023-03-14,48,67462,446.84,434,2026-07-25 00:18:31.980327
691,83,2023-04-13,70,101943,325.56,263,2026-07-25 00:18:31.980337
692,83,2023-05-13,84,125742,425.88,278,2026-07-25 00:18:31.980351
693,83,2023-06-12,79,43660,283.09,398,2026-07-25 00:18:31.980362
694,83,2023-07-12,82,107808,204.36,255,2026-07-25 00:18:31.980374
695,83,2023-08-11,20,35785,205.59,431,2026-07-25 00:18:31.980385
696,83,2023-09-10,65,30434,716.58,384,2026-07-25 00:18:31.980396
697,84,2024-12-18,35,44735,473.21,257,2026-07-25 00:18:31.980407
698,84,2025-01-17,25,119299,808.1,162,2026-07-25 00:18:31.980415
699,84,2025-02-16,77,77714,241.64,365,2026-07-25 00:18:31.980423
700,84,2025-03-18,39,80489,346.52,198,2026-07-25 00:18:31.980432
701,84,2025-04-17,61,138635,563.36,224,2026-07-25 00:18:31.980440
702,84,2025-05-17,11,81204,717.66,409,2026-07-25 00:18:31.980448
703,84,2025-06-16,100,36115,439.24,214,2026-07-25 00:18:31.980455
704,84,2025-07-16,74,119794,542.44,292,2026-07-25 00:18:31.980463
705,84,2025-08-15,26,83888,560.21,194,2026-07-25 00:18:31.980471
706,84,2025-09-14,16,48390,220.59,254,2026-07-25 00:18:31.980480
707,84,2025-10-14,14,128090,809.84,38,2026-07-25 00:18:31.980487
708,85,2024-05-23,3,25675,49.72,47,2026-07-25 00:18:31.980512
709,85,2024-06-22,23,21769,96.01,39,2026-07-25 00:18:31.980548
710,85,2024-07-22,3,11899,95.85,41,2026-07-25 00:18:31.980559
